,msg1,msg2,msgid,nsavetime
4818,NSR,info,71193,1515427420
4819,NSR,info,71193,1515427420
4820,NSR,info,71193,1515427420
4821,NSR,info,71193,1515427420
4822,NSR,info,71193,1515427420
4823,NSR,info,71193,1515427420
4824,NSR,info,71193,1515427420
4825,NSR,info,71193,1515427420
4826,NSR,info,71193,1515427420
4827,NSR,info,71193,1515427420
4828,NSR,info,71193,1515427420
4829,NSR,info,71193,1515427420
4830,NSR,info,71193,1515427420
4831,NSR,info,71193,1515427420
4832,NSR,info,71193,1515427420
4833,NSR,info,71193,1515427420
4834,NSR,info,71193,1515427429
4835,NSR,info,71193,1515427429
4836,NSR,info,71193,1515427429
4837,NSR,info,71193,1515427429
4838,NSR,info,71193,1515427429
4839,NSR,info,71193,1515427429
4840,NSR,info,71193,1515427429
4841,NSR,info,71193,1515427429
4842,NSR,info,71193,1515427429
4843,NSR,info,71193,1515427429
4844,NSR,info,71193,1515427429
4845,NSR,info,71193,1515427429
4846,NSR,info,71193,1515427429
4847,NSR,info,71193,1515427429
4848,NSR,info,71193,1515427429
4849,NSR,info,71193,1515427429
4850,NSR,info,71193,1515427429
4851,NSR,info,71193,1515427429
4852,NSR,info,71193,1515427429
4853,NSR,info,71193,1515427429
4854,NSR,info,71193,1515427429
4855,NSR,info,71193,1515427429
4856,NSR,info,71193,1515427429
4857,NSR,info,71193,1515427429
4858,NSR,info,71193,1515427429
4859,NSR,info,71193,1515427429
4860,NSR,info,71193,1515427429
4861,NSR,info,71193,1515427429
4862,NSR,info,71193,1515427429
4863,NSR,info,71193,1515427429
4864,NSR,info,71193,1515427429
4865,NSR,info,71193,1515427429
4866,NSR,info,71193,1515427429
4867,NSR,info,71193,1515427429
4868,NSR,info,71193,1515427429
4869,NSR,info,71193,1515427429
4870,NSR,info,71193,1515427429
4871,NSR,info,71193,1515427429
4872,NSR,info,71193,1515427429
4873,NSR,info,71193,1515427429
4874,NSR,info,71193,1515427429
4875,NSR,info,71193,1515427429
4876,NSR,info,71193,1515427429
4877,NSR,info,71193,1515427429
4878,NSR,info,71193,1515427429
4879,NSR,info,71193,1515427429
4880,NSR,info,71193,1515427429
4881,NSR,info,71193,1515427429
4882,NSR,info,71193,1515427429
4883,NSR,info,71193,1515427429
4884,NSR,info,71193,1515427429
4885,NSR,info,71193,1515427429
4886,NSR,info,71193,1515427429
4887,NSR,info,71193,1515427429
4888,NSR,info,71193,1515427429
4889,NSR,info,71193,1515427429
4890,NSR,info,71193,1515427429
4891,NSR,info,71193,1515427429
4892,NSR,info,71193,1515427429
4893,NSR,info,71193,1515427429
4894,NSR,info,71193,1515427429
4895,NSR,info,71193,1515427429
4896,NSR,info,71193,1515427429
4897,NSR,info,71193,1515427429
4898,NSR,info,71193,1515427429
4899,NSR,info,71193,1515427429
4900,NSR,info,71193,1515427429
4901,NSR,info,71193,1515427429
4902,NSR,info,71193,1515427429
4903,NSR,info,71193,1515427429
4904,NSR,info,71193,1515427429
4905,NSR,info,71193,1515427429
4906,NSR,info,71193,1515427429
4907,NSR,info,71193,1515427429
4908,NSR,info,71193,1515427429
4909,NSR,info,71193,1515427429
4910,NSR,info,71193,1515427429
4911,NSR,info,71193,1515427429
4912,NSR,info,71193,1515427429
4913,NSR,info,71193,1515427429
4914,NSR,info,71193,1515427429
4915,NSR,info,71193,1515427429
4916,NSR,info,71193,1515427429
4917,NSR,info,71193,1515427429
4918,NSR,info,71193,1515427429
4919,NSR,info,71193,1515427429
4920,NSR,info,71193,1515427429
4921,NSR,info,71193,1515427429
4922,NSR,info,71193,1515427429
4923,NSR,info,71193,1515427429
4924,NSR,info,71193,1515427429
4925,NSR,info,71193,1515427429
4926,NSR,info,71193,1515427429
4927,NSR,info,71193,1515427429
4928,NSR,info,71193,1515427429
4929,NSR,info,71193,1515427429
4930,NSR,info,71193,1515427429
4931,NSR,info,71193,1515427429
4932,NSR,info,71193,1515427429
4933,NSR,info,71193,1515427429
4934,NSR,info,71193,1515427429
4935,NSR,info,71193,1515427429
4936,NSR,info,71193,1515427429
4937,NSR,info,71193,1515427429
4938,NSR,info,71193,1515427429
4939,NSR,info,71193,1515427429
4940,NSR,info,71193,1515427429
4941,NSR,info,71193,1515427429
4942,NSR,info,71193,1515427429
4943,NSR,info,71193,1515427429
4944,NSR,info,71193,1515427429
4945,NSR,info,71193,1515427429
4946,NSR,info,71193,1515427429
4947,NSR,info,71193,1515427429
4948,NSR,info,71193,1515427429
4949,NSR,info,71193,1515427429
4950,NSR,info,71193,1515427429
4951,NSR,info,71193,1515427429
4952,NSR,info,71193,1515427429
4953,NSR,info,71193,1515427429
4954,NSR,info,71193,1515427429
4955,NSR,info,71193,1515427429
4956,NSR,info,71193,1515427429
4957,NSR,info,71193,1515427429
4958,NSR,info,71193,1515427429
4959,NSR,info,71193,1515427429
4960,NSR,info,71193,1515427429
4961,NSR,info,71193,1515427429
4962,NSR,info,71193,1515427429
4963,NSR,info,71193,1515427429
4964,NSR,info,71193,1515427429
4965,NSR,info,71193,1515427429
4966,NSR,info,71193,1515427429
4967,NSR,info,71193,1515427429
4968,NSR,info,71193,1515427429
4969,NSR,info,71193,1515427429
4970,NSR,info,71193,1515427429
4971,NSR,info,71193,1515427429
4972,NSR,info,71193,1515427429
4973,NSR,info,71193,1515427429
4974,NSR,info,71193,1515427429
4975,NSR,info,71193,1515427429
4976,NSR,info,71193,1515427429
4977,NSR,info,71193,1515427429
4978,NSR,info,71193,1515427429
4979,NSR,info,71193,1515427429
4980,NSR,info,71193,1515427429
4981,NSR,info,71193,1515427429
4982,NSR,info,71193,1515427429
4983,NSR,info,71193,1515427429
4984,NSR,info,71193,1515427429
4985,NSR,info,71193,1515427429
4986,NSR,info,71193,1515427429
4987,NSR,info,71193,1515427429
4988,NSR,info,71193,1515427429
4989,NSR,info,71193,1515427429
4990,NSR,info,71193,1515427429
4991,NSR,info,71193,1515427429
4992,NSR,info,71193,1515427429
4993,NSR,info,71193,1515427429
4994,NSR,info,71193,1515427429
4995,NSR,info,71193,1515427429
4996,NSR,info,71193,1515427429
4997,NSR,info,71193,1515427429
4998,NSR,info,71193,1515427429
4999,NSR,info,71193,1515427429
5000,NSR,info,71193,1515427429
5001,NSR,info,71193,1515427429
5002,NSR,info,71193,1515427429
5003,NSR,info,71193,1515427429
5004,NSR,info,71193,1515427429
5005,NSR,info,71193,1515427429
5006,NSR,info,71193,1515427429
5007,NSR,info,71193,1515427429
5008,NSR,info,71193,1515427429
5009,NSR,info,71193,1515427429
5010,NSR,info,71193,1515427429
5011,NSR,info,71193,1515427429
5012,NSR,info,71193,1515427429
5013,NSR,info,71193,1515427429
5014,NSR,info,71193,1515427429
5015,NSR,info,71193,1515427429
5016,NSR,info,71193,1515427429
5017,NSR,info,71193,1515427429
5018,NSR,info,71193,1515427429
5019,NSR,info,71193,1515427429
5020,NSR,info,71193,1515427429
5021,NSR,info,71193,1515427429
5022,NSR,info,71193,1515427429
5023,NSR,info,71193,1515427429
5024,NSR,info,71193,1515427429
5025,NSR,info,71193,1515427429
5026,NSR,info,71193,1515427429
5027,NSR,info,71193,1515427429
5028,NSR,info,71193,1515427429
5029,NSR,info,71193,1515427429
5030,NSR,info,71193,1515427429
5031,NSR,info,71193,1515427429
5032,NSR,info,71193,1515427429
5033,NSR,info,71193,1515427429
5034,NSR,info,71193,1515427429
5035,NSR,info,71193,1515427429
5036,NSR,info,71193,1515427429
5037,NSR,info,71193,1515427429
5038,NSR,info,71193,1515427429
5039,NSR,info,71193,1515427429
5040,NSR,info,71193,1515427429
5041,NSR,info,71193,1515427429
5042,NSR,info,71193,1515427429
5043,NSR,info,71193,1515427429
5044,NSR,info,71193,1515427429
5045,NSR,info,71193,1515427429
5046,NSR,info,71193,1515427429
5047,NSR,info,71193,1515427429
5048,NSR,info,71193,1515427429
5049,NSR,info,71193,1515427429
5050,NSR,info,71193,1515427429
5051,NSR,info,71193,1515427429
5052,NSR,info,71193,1515427429
5053,NSR,info,71193,1515427429
5054,NSR,info,71193,1515427429
5055,NSR,info,71193,1515427429
5056,NSR,info,71193,1515427429
5057,NSR,info,71193,1515427429
5058,NSR,info,71193,1515427429
5059,NSR,info,71193,1515427429
5060,NSR,info,71193,1515427429
5061,NSR,info,71193,1515427429
5062,NSR,info,71193,1515427429
5063,NSR,info,71193,1515427429
5064,NSR,info,71193,1515427429
5065,NSR,info,71193,1515427429
5066,NSR,info,71193,1515427429
5067,NSR,info,71193,1515427429
5068,NSR,info,71193,1515427429
5069,NSR,info,71193,1515427429
5070,NSR,info,71193,1515427429
5071,NSR,info,71193,1515427429
5072,NSR,info,71193,1515427429
5073,NSR,info,71193,1515427429
5074,NSR,info,71193,1515427429
5075,NSR,info,71193,1515427429
5076,NSR,info,71193,1515427429
5077,NSR,info,71193,1515427429
5078,NSR,info,71193,1515427429
5079,NSR,info,71193,1515427429
5080,NSR,info,71193,1515427429
5081,NSR,info,71193,1515427429
5082,NSR,info,71193,1515427429
5083,NSR,info,71193,1515427429
5084,NSR,info,71193,1515427429
5085,NSR,info,71193,1515427429
5086,NSR,info,71193,1515427429
5087,NSR,info,71193,1515427429
5088,NSR,info,71193,1515427429
5089,NSR,info,71193,1515427429
5090,NSR,info,71193,1515427429
5091,NSR,info,71193,1515427429
5092,NSR,info,71193,1515427429
5093,NSR,info,71193,1515427429
5094,NSR,info,71193,1515427429
5095,NSR,info,71193,1515427429
5096,NSR,info,71193,1515427429
5097,NSR,info,71193,1515427429
5098,NSR,info,71193,1515427429
5099,NSR,info,71193,1515427429
5100,NSR,info,71193,1515427429
5101,NSR,info,71193,1515427429
5102,NSR,info,71193,1515427429
5103,NSR,info,71193,1515427429
5104,NSR,info,71193,1515427429
5105,NSR,info,71193,1515427429
5106,NSR,info,71193,1515427429
5107,NSR,info,71193,1515427429
5108,NSR,info,71193,1515427429
5109,NSR,info,71193,1515427429
5110,NSR,info,71193,1515427429
5111,NSR,info,71193,1515427429
5112,NSR,info,71193,1515427429
5113,NSR,info,71193,1515427429
5114,NSR,info,71193,1515427429
5115,NSR,info,71193,1515427429
5116,NSR,info,71193,1515427429
5117,NSR,info,71193,1515427429
5118,NSR,info,71193,1515427429
5119,NSR,info,71193,1515427429
5120,NSR,info,71193,1515427429
5121,NSR,info,71193,1515427429
5122,NSR,info,71193,1515427429
5123,NSR,info,71193,1515427429
5124,NSR,info,71193,1515427429
5125,NSR,info,71193,1515427429
5126,NSR,info,71193,1515427429
5127,NSR,info,71193,1515427429
5128,NSR,info,71193,1515427429
5129,NSR,info,71193,1515427429
5130,NSR,info,71193,1515427429
5131,NSR,info,71193,1515427429
5132,NSR,info,71193,1515427429
5133,NSR,info,71193,1515427429
5134,NSR,info,71193,1515427429
5135,NSR,info,71193,1515427429
5136,NSR,info,71193,1515427429
5137,NSR,info,71193,1515427429
5138,NSR,info,71193,1515427429
5139,NSR,info,71193,1515427429
5140,NSR,info,71193,1515427429
5141,NSR,info,71193,1515427429
5142,NSR,info,71193,1515427429
5143,NSR,info,71193,1515427429
5144,NSR,info,71193,1515427429
5145,NSR,info,71193,1515427429
5146,NSR,info,71193,1515427429
5147,NSR,info,71193,1515427429
5148,NSR,info,71193,1515427429
5149,NSR,info,71193,1515427429
5150,NSR,info,71193,1515427429
5151,NSR,info,71193,1515427429
5152,NSR,info,71193,1515427429
5153,NSR,info,71193,1515427429
5154,NSR,info,71193,1515427429
5155,NSR,info,71193,1515427429
5156,NSR,info,71193,1515427429
5157,NSR,info,71193,1515427429
5158,NSR,info,71193,1515427429
5159,NSR,info,71193,1515427429
5160,NSR,info,71193,1515427429
5161,NSR,info,71193,1515427429
5162,NSR,info,71193,1515427429
5163,NSR,info,71193,1515427429
5164,NSR,info,71193,1515427429
5165,NSR,info,71193,1515427429
5166,NSR,info,71193,1515427429
5167,NSR,info,71193,1515427429
5168,NSR,info,71193,1515427429
5169,NSR,info,71193,1515427429
5170,NSR,info,71193,1515427429
5171,NSR,info,71193,1515427429
5172,NSR,info,71193,1515427429
5173,NSR,info,71193,1515427429
5174,NSR,info,71193,1515427429
5175,NSR,info,71193,1515427429
5176,NSR,info,71193,1515427429
5177,NSR,info,71193,1515427429
5178,NSR,info,71193,1515427429
5179,NSR,info,71193,1515427429
5180,NSR,info,71193,1515427429
5181,NSR,info,71193,1515427429
5182,NSR,info,71193,1515427429
5183,NSR,info,71193,1515427429
5184,NSR,info,71193,1515427429
5185,NSR,info,71193,1515427429
5186,NSR,info,71193,1515427429
5187,NSR,info,71193,1515427429
5188,NSR,info,71193,1515427429
5189,NSR,info,71193,1515427429
5190,NSR,info,71193,1515427429
5191,NSR,info,71193,1515427429
5192,NSR,info,71193,1515427429
5193,NSR,info,71193,1515427429
5194,NSR,info,71193,1515427429
5195,NSR,info,71193,1515427429
5196,NSR,info,71193,1515427429
5197,NSR,info,71193,1515427429
5198,NSR,info,71193,1515427429
5199,NSR,info,71193,1515427429
5200,NSR,info,71193,1515427429
5201,NSR,info,71193,1515427429
5202,NSR,info,71193,1515427429
5203,NSR,info,71193,1515427429
5204,NSR,info,71193,1515427429
5205,NSR,info,71193,1515427429
5206,NSR,info,71193,1515427429
5207,NSR,info,71193,1515427429
5208,NSR,info,71193,1515427429
5209,NSR,info,71193,1515427429
5210,NSR,info,71193,1515427429
5211,NSR,info,71193,1515427429
5212,NSR,info,71193,1515427429
5213,NSR,info,71193,1515427429
5214,NSR,info,71193,1515427429
5215,NSR,info,71193,1515427429
5216,NSR,info,71193,1515427429
5217,NSR,info,71193,1515427429
5218,NSR,info,71193,1515427429
5219,NSR,info,71193,1515427429
5220,NSR,info,71193,1515427429
5221,NSR,info,71193,1515427429
5222,NSR,info,71193,1515427429
5223,NSR,info,71193,1515427429
5224,NSR,info,71193,1515427429
5225,NSR,info,71193,1515427429
5226,NSR,info,71193,1515427429
5227,NSR,info,71193,1515427429
5228,NSR,info,71193,1515427429
5229,NSR,info,71193,1515427429
5230,NSR,info,71193,1515427429
5231,NSR,info,71193,1515427429
5232,NSR,info,71193,1515427429
5233,NSR,info,71193,1515427429
5234,NSR,info,71193,1515427429
5235,NSR,info,71193,1515427429
5236,NSR,info,71193,1515427429
5237,NSR,info,71193,1515427429
5238,NSR,info,71193,1515427429
5239,NSR,info,71193,1515427429
5240,NSR,info,71193,1515427429
5241,NSR,info,71193,1515427429
5242,NSR,info,71193,1515427429
5243,NSR,info,71193,1515427429
5244,NSR,info,71193,1515427429
5245,NSR,info,71193,1515427429
5246,NSR,info,71193,1515427429
5247,NSR,info,71193,1515427429
5248,NSR,info,71193,1515427429
5249,NSR,info,71193,1515427429
5250,NSR,info,71193,1515427429
5251,NSR,info,71193,1515427429
5252,NSR,info,71193,1515427429
5253,NSR,info,71193,1515427429
5254,NSR,info,71193,1515427429
5255,NSR,info,71193,1515427429
5256,NSR,info,71193,1515427429
5257,NSR,info,71193,1515427429
5258,NSR,info,71193,1515427429
5259,NSR,info,71193,1515427429
5260,NSR,info,71193,1515427429
5261,NSR,info,71193,1515427429
5262,NSR,info,71193,1515427429
5263,NSR,info,71193,1515427429
5264,NSR,info,71193,1515427429
5265,NSR,info,71193,1515427429
5266,NSR,info,71193,1515427429
5267,NSR,info,71193,1515427429
5268,NSR,info,71193,1515427429
5269,NSR,info,71193,1515427429
5270,NSR,info,71193,1515427429
5271,NSR,info,71193,1515427429
5272,NSR,info,71193,1515427429
5273,NSR,info,71193,1515427429
5274,NSR,info,71193,1515427429
5275,NSR,info,71193,1515427429
5276,NSR,info,71193,1515427429
5277,NSR,info,71193,1515427429
5278,NSR,info,71193,1515427429
5279,NSR,info,71193,1515427429
5280,NSR,info,71193,1515427429
5281,NSR,info,71193,1515427429
5282,NSR,info,71193,1515427429
5283,NSR,info,71193,1515427429
5284,NSR,info,71193,1515427429
5285,NSR,info,71193,1515427429
5286,NSR,info,71193,1515427429
5287,NSR,info,71193,1515427429
5288,NSR,info,71193,1515427429
5289,NSR,info,71193,1515427429
5290,NSR,info,71193,1515427429
5291,NSR,info,71193,1515427429
5292,NSR,info,71193,1515427429
5293,NSR,info,71193,1515427429
5294,NSR,info,71193,1515427429
5295,NSR,info,71193,1515427429
5296,NSR,info,71193,1515427429
5297,NSR,info,71193,1515427429
5298,NSR,info,71193,1515427429
5299,NSR,info,71193,1515427429
5300,NSR,info,71193,1515427429
5301,NSR,info,71193,1515427429
5302,NSR,info,71193,1515427429
5303,NSR,info,71193,1515427429
5304,NSR,info,71193,1515427429
5305,NSR,info,71193,1515427429
5306,NSR,info,71193,1515427429
5307,NSR,info,71193,1515427429
5308,NSR,info,71193,1515427429
5309,NSR,info,71193,1515427429
5310,NSR,info,71193,1515427429
5311,NSR,info,71193,1515427429
5312,NSR,info,71193,1515427429
5313,NSR,info,71193,1515427429
5314,NSR,info,71193,1515427429
5315,NSR,info,71193,1515427429
5316,NSR,info,71193,1515427429
5317,NSR,info,71193,1515427429
5318,NSR,info,71193,1515427429
5319,NSR,info,71193,1515427429
5320,NSR,info,71193,1515427429
5321,NSR,info,71193,1515427429
5322,NSR,info,71193,1515427429
5323,NSR,info,71193,1515427429
5324,NSR,info,71193,1515427429
5325,NSR,info,71193,1515427429
5326,NSR,info,71193,1515427429
5327,NSR,info,71193,1515427429
5328,NSR,info,71193,1515427429
5329,NSR,info,71193,1515427429
5330,NSR,info,71193,1515427429
5331,NSR,info,71193,1515427429
5332,NSR,info,71193,1515427429
5333,NSR,info,71193,1515427429
5334,NSR,info,71193,1515427430
5335,NSR,info,71193,1515427430
5336,NSR,info,71193,1515427430
5337,NSR,info,71193,1515427430
5338,NSR,info,71193,1515427430
5339,NSR,info,71193,1515427430
5340,NSR,info,71193,1515427430
5341,NSR,info,71193,1515427430
5342,NSR,info,71193,1515427430
5343,NSR,info,71193,1515427430
5344,NSR,info,71193,1515427430
5345,NSR,info,71193,1515427430
5346,NSR,info,71193,1515427430
5347,NSR,info,71193,1515427430
5348,NSR,info,71193,1515427430
5349,NSR,info,71193,1515427430
5350,NSR,info,71193,1515427430
5351,NSR,info,71193,1515427430
5352,NSR,info,71193,1515427430
5353,NSR,info,71193,1515427430
5354,NSR,info,71193,1515427430
5355,NSR,info,71193,1515427430
5356,NSR,info,71193,1515427430
5357,NSR,info,71193,1515427430
5358,NSR,info,71193,1515427430
5359,NSR,info,71193,1515427430
5360,NSR,info,71193,1515427430
5361,NSR,info,71193,1515427430
5362,NSR,info,71193,1515427430
5363,NSR,info,71193,1515427430
5364,NSR,info,71193,1515427430
5365,NSR,info,71193,1515427430
5366,NSR,info,71193,1515427430
5367,NSR,info,71193,1515427430
5368,NSR,info,71193,1515427430
5369,NSR,info,71193,1515427430
5370,NSR,info,71193,1515427430
5371,NSR,info,71193,1515427430
5372,NSR,info,71193,1515427430
5373,NSR,info,71193,1515427430
5374,NSR,info,71193,1515427430
5375,NSR,info,71193,1515427430
5376,NSR,info,71193,1515427430
5377,NSR,info,71193,1515427430
5378,NSR,info,71193,1515427430
5379,NSR,info,71193,1515427430
5380,NSR,info,71193,1515427430
5381,NSR,info,71193,1515427430
5382,NSR,info,71193,1515427430
5383,NSR,info,71193,1515427430
5384,NSR,info,71193,1515427430
5385,NSR,info,71193,1515427430
5386,NSR,info,71193,1515427430
5387,NSR,info,71193,1515427430
5388,NSR,info,71193,1515427430
5389,NSR,info,71193,1515427430
5390,NSR,info,71193,1515427430
5391,NSR,info,71193,1515427430
5392,NSR,info,71193,1515427430
5393,NSR,info,71193,1515427430
5394,NSR,info,71193,1515427430
5395,NSR,info,71193,1515427430
5396,NSR,info,71193,1515427430
5397,NSR,info,71193,1515427430
5398,NSR,info,71193,1515427430
5399,NSR,info,71193,1515427430
5400,NSR,info,71193,1515427430
5401,NSR,info,71193,1515427430
5402,NSR,info,71193,1515427430
5403,NSR,info,71193,1515427430
5404,NSR,info,71193,1515427430
5405,NSR,info,71193,1515427430
5406,NSR,info,71193,1515427430
5407,NSR,info,71193,1515427430
5408,NSR,info,71193,1515427430
5409,NSR,info,71193,1515427430
5410,NSR,info,71193,1515427430
5411,NSR,info,71193,1515427430
5412,NSR,info,71193,1515427430
5413,NSR,info,71193,1515427430
5414,NSR,info,71193,1515427430
5415,NSR,info,71193,1515427430
5416,NSR,info,71193,1515427430
5417,NSR,info,71193,1515427430
5418,NSR,info,71193,1515427430
5419,NSR,info,71193,1515427430
5420,NSR,info,71193,1515427430
5421,NSR,info,71193,1515427430
5422,NSR,info,71193,1515427430
5423,NSR,info,71193,1515427430
5424,NSR,info,71193,1515427430
5425,NSR,info,71193,1515427430
5426,NSR,info,71193,1515427430
5427,NSR,info,71193,1515427430
5428,NSR,info,71193,1515427430
5429,NSR,info,71193,1515427430
5430,NSR,info,71193,1515427430
5431,NSR,info,71193,1515427430
5432,NSR,info,71193,1515427430
5433,NSR,info,71193,1515427430
5434,NSR,info,71193,1515427430
5435,NSR,info,71193,1515427430
5436,NSR,info,71193,1515427430
5437,NSR,info,71193,1515427430
5438,NSR,info,71193,1515427430
5439,NSR,info,71193,1515427430
5440,NSR,info,71193,1515427430
5441,NSR,info,71193,1515427430
5442,NSR,info,71193,1515427430
5443,NSR,info,71193,1515427430
5444,NSR,info,71193,1515427430
5445,NSR,info,71193,1515427430
5446,NSR,info,71193,1515427430
5447,NSR,info,71193,1515427446
